# Generated: 2025-12-30T02:28:48.853220
# Source: scripts/generate_crosswalk.py
# Review status: auto-generated, pending expert review
naics_code,naics_name,relationship,uniclass_code,uniclass_table,uniclass_title,cardinality,confidence,notes
238320,Painting and Wall Covering Contractors,produces,Ss_40_90_60_95,Ss,Waterborne paint systems,1:N,B,score=0.364
238320,Painting and Wall Covering Contractors,produces,Ss_40_90_65,Ss,Powder-coating systems,1:N,B,score=0.364
238320,Painting and Wall Covering Contractors,uses,Pr_35_31,Pr,Formless covering and finish products,1:N,B,score=0.455
238320,Painting and Wall Covering Contractors,uses,Pr_35_93,Pr,Unit covering and finish products,1:N,B,score=0.455
238320,Painting and Wall Covering Contractors,uses,Pr_15_31_04_60,Pr,Paint strippers,1:N,B,score=0.4
238320,Painting and Wall Covering Contractors,uses,Pr_35_31_64_32,Pr,Finish plasters,1:N,B,score=0.4
238320,Painting and Wall Covering Contractors,uses,Pr_35_31_66_55,Pr,Multicoloured finish basecoats,1:N,B,score=0.364
238320,Painting and Wall Covering Contractors,uses,Pr_35_31_66_65,Pr,Powder-coating primers,1:N,B,score=0.364
238320,Painting and Wall Covering Contractors,uses,Pr_35_31_66_71,Pr,Resin coating primers,1:N,B,score=0.364
238320,Painting and Wall Covering Contractors,uses,Pr_35_31_67_41,Pr,Insecticidal paint additives,1:N,B,score=0.364
238320,Painting and Wall Covering Contractors,uses,Pr_35_31_77_42,Pr,Intumescent coating sealers,1:N,B,score=0.364
238320,Painting and Wall Covering Contractors,uses,Pr_35_31_22_55,Pr,Multicoloured finish spatter coatings,1:N,B,score=0.333
238320,Painting and Wall Covering Contractors,performs,Ac_25_20_60,Ac,Painting,1:N,B,score=0.444
238320,Painting and Wall Covering Contractors,performs,Ac_10_40_60,Ac,Painting and decorating,1:N,B,score=0.4
238320,Painting and Wall Covering Contractors,performs,Ac_30_50_61,Ac,Paint spraying,1:N,B,score=0.4
238320,Painting and Wall Covering Contractors,performs,Ac_15_40_45,Ac,Lead paint surveying,1:N,B,score=0.364
238320,Painting and Wall Covering Contractors,performs,Ac_85_10_06,Ac,Barrier maintenance,1:N,B,score=0.3
238320,Painting and Wall Covering Contractors,performs,Ac_42_40_14,Ac,Climbing wall activities,1:N,C,score=0.273
238320,Painting and Wall Covering Contractors,performs,Ac_05_30_60,Ac,Party wall notices agreeing,1:N,C,score=0.25
238320,Painting and Wall Covering Contractors,performs,Ac_85_10,Ac,Barrier and fence maintenance activities,1:N,C,score=0.25
238320,Painting and Wall Covering Contractors,produces,En_32_85_06,En,Barrier beaches,1:N,B,score=0.3
23833,Flooring Contractors,produces,Ss_30_12_33,Ss,Framed floor systems,1:N,B,score=0.4
23833,Flooring Contractors,produces,Ss_30_20,Ss,Flooring and decking systems,1:N,B,score=0.4
23833,Flooring Contractors,produces,Ss_30_20_70,Ss,Raised floor systems,1:N,B,score=0.4
23833,Flooring Contractors,produces,Ss_30_30_30,Ss,Floor hatch systems,1:N,B,score=0.4
23833,Flooring Contractors,produces,Ss_30_42_54,Ss,Monolithic flooring systems,1:N,B,score=0.4
23833,Flooring Contractors,produces,Ss_30_42_54_75,Ss,Resin flooring systems,1:N,B,score=0.4
23833,Flooring Contractors,produces,Ss_30_60_30,Ss,Floor feature systems,1:N,B,score=0.4
23833,Flooring Contractors,produces,Ss_80_80_30,Ss,Floor turntable systems,1:N,B,score=0.4
23833,Flooring Contractors,produces,Ss_30_12_05,Ss,Beam and block floor systems,1:N,B,score=0.333
23833,Flooring Contractors,produces,Ss_30_20_22,Ss,Demountable athletics floor systems,1:N,B,score=0.333
23833,Flooring Contractors,uses,Pr_20_29_14_31,Pr,Floor clips,1:N,A,score=0.5
23833,Flooring Contractors,uses,Pr_30_36_36_29,Pr,Floor springs,1:N,A,score=0.5
23833,Flooring Contractors,uses,Pr_30_59_36_30,Pr,Floor hatches,1:N,A,score=0.5
23833,Flooring Contractors,uses,Pr_35_31_06_31,Pr,Floor seals,1:N,A,score=0.5
23833,Flooring Contractors,uses,Pr_35_31_06_55,Pr,Multilayer flooring,1:N,A,score=0.5
23833,Flooring Contractors,uses,Pr_35_31_06_77,Pr,Screed flooring,1:N,A,score=0.5
23833,Flooring Contractors,uses,Pr_35_31_68_31,Pr,Floor dyes,1:N,A,score=0.5
23833,Flooring Contractors,uses,Pr_35_31_68_32,Pr,Floor polishes,1:N,A,score=0.5
23833,Flooring Contractors,uses,Pr_65_52_24_28,Pr,Floor channels,1:N,A,score=0.5
23833,Flooring Contractors,uses,Pr_65_52_24_31,Pr,Floor gullies,1:N,A,score=0.5
238330,Flooring Contractors,produces,Ss_30_12_33,Ss,Framed floor systems,1:N,B,score=0.4
238330,Flooring Contractors,produces,Ss_30_20,Ss,Flooring and decking systems,1:N,B,score=0.4
238330,Flooring Contractors,produces,Ss_30_20_70,Ss,Raised floor systems,1:N,B,score=0.4
238330,Flooring Contractors,produces,Ss_30_30_30,Ss,Floor hatch systems,1:N,B,score=0.4
238330,Flooring Contractors,produces,Ss_30_42_54,Ss,Monolithic flooring systems,1:N,B,score=0.4
238330,Flooring Contractors,produces,Ss_30_42_54_75,Ss,Resin flooring systems,1:N,B,score=0.4
238330,Flooring Contractors,produces,Ss_30_60_30,Ss,Floor feature systems,1:N,B,score=0.4
238330,Flooring Contractors,produces,Ss_80_80_30,Ss,Floor turntable systems,1:N,B,score=0.4
238330,Flooring Contractors,produces,Ss_30_12_05,Ss,Beam and block floor systems,1:N,B,score=0.333
238330,Flooring Contractors,produces,Ss_30_20_22,Ss,Demountable athletics floor systems,1:N,B,score=0.333
238330,Flooring Contractors,uses,Pr_20_29_14_31,Pr,Floor clips,1:N,A,score=0.5
238330,Flooring Contractors,uses,Pr_30_36_36_29,Pr,Floor springs,1:N,A,score=0.5
238330,Flooring Contractors,uses,Pr_30_59_36_30,Pr,Floor hatches,1:N,A,score=0.5
238330,Flooring Contractors,uses,Pr_35_31_06_31,Pr,Floor seals,1:N,A,score=0.5
238330,Flooring Contractors,uses,Pr_35_31_06_55,Pr,Multilayer flooring,1:N,A,score=0.5
238330,Flooring Contractors,uses,Pr_35_31_06_77,Pr,Screed flooring,1:N,A,score=0.5
238330,Flooring Contractors,uses,Pr_35_31_68_31,Pr,Floor dyes,1:N,A,score=0.5
238330,Flooring Contractors,uses,Pr_35_31_68_32,Pr,Floor polishes,1:N,A,score=0.5
238330,Flooring Contractors,uses,Pr_65_52_24_28,Pr,Floor channels,1:N,A,score=0.5
238330,Flooring Contractors,uses,Pr_65_52_24_31,Pr,Floor gullies,1:N,A,score=0.5
23834,Tile and Terrazzo Contractors,produces,Ss_25_45_88,Ss,Tiling systems,1:N,A,score=0.5
23834,Tile and Terrazzo Contractors,produces,Ss_25_45_88_88,Ss,Terrazzo wall tiling systems,1:N,B,score=0.444
23834,Tile and Terrazzo Contractors,produces,Ss_30_42_90,Ss,Terrazzo floor tiling and screed systems,1:N,B,score=0.444
23834,Tile and Terrazzo Contractors,produces,Ss_30_42_72_10,Ss,Carpet tile systems,1:N,B,score=0.429
23834,Tile and Terrazzo Contractors,produces,Ss_30_42_32,Ss,Floor tiling systems,1:N,B,score=0.375
23834,Tile and Terrazzo Contractors,produces,Ss_37_40_85,Ss,Swimming pool tiling systems,1:N,B,score=0.375
23834,Tile and Terrazzo Contractors,produces,Ss_25_20_90_13,Ss,Clay plain tile cladding systems,1:N,B,score=0.333
23834,Tile and Terrazzo Contractors,produces,Ss_25_45_70_90,Ss,Tiling and mosaic render substrate systems,1:N,B,score=0.333
23834,Tile and Terrazzo Contractors,produces,Ss_25_45_88_90,Ss,Tiling and mosaic mortar substrate systems,1:N,B,score=0.333
23834,Tile and Terrazzo Contractors,produces,Ss_30_40_95_15,Ss,Ceramic slate roofing systems,1:N,B,score=0.333
23834,Tile and Terrazzo Contractors,uses,Pr_35_93_96_89,Pr,Terrazzo tile skirtings,1:N,A,score=0.667
23834,Tile and Terrazzo Contractors,uses,Pr_20_31_02_89,Pr,Tile adhesives,1:N,A,score=0.5
23834,Tile and Terrazzo Contractors,uses,Pr_25_71_14_15,Pr,Ceramic panels,1:N,A,score=0.5
23834,Tile and Terrazzo Contractors,uses,Pr_25_93_72_11,Pr,Ceramic slates,1:N,A,score=0.5
23834,Tile and Terrazzo Contractors,uses,Pr_35_90_50_88,Pr,Tile creasings,1:N,A,score=0.5
23834,Tile and Terrazzo Contractors,uses,Pr_35_93_96_13,Pr,Ceramic tile borders,1:N,A,score=0.5
23834,Tile and Terrazzo Contractors,uses,Pr_35_93_96_19,Pr,Ceramic tiles,1:N,A,score=0.5
23834,Tile and Terrazzo Contractors,uses,Pr_35_93_96_87,Pr,Tile matting,1:N,A,score=0.5
23834,Tile and Terrazzo Contractors,uses,Pr_35_93_96_92,Pr,Tile spacers,1:N,A,score=0.5
23834,Tile and Terrazzo Contractors,uses,Pr_40_20_96_15,Pr,Ceramic sinks,1:N,A,score=0.5
23834,Tile and Terrazzo Contractors,performs,Ac_10_40_88,Ac,Tiling,1:N,A,score=0.6
238340,Tile and Terrazzo Contractors,produces,Ss_25_45_88,Ss,Tiling systems,1:N,A,score=0.5
238340,Tile and Terrazzo Contractors,produces,Ss_25_45_88_88,Ss,Terrazzo wall tiling systems,1:N,B,score=0.444
238340,Tile and Terrazzo Contractors,produces,Ss_30_42_90,Ss,Terrazzo floor tiling and screed systems,1:N,B,score=0.444
238340,Tile and Terrazzo Contractors,produces,Ss_30_42_72_10,Ss,Carpet tile systems,1:N,B,score=0.429
238340,Tile and Terrazzo Contractors,produces,Ss_30_42_32,Ss,Floor tiling systems,1:N,B,score=0.375
238340,Tile and Terrazzo Contractors,produces,Ss_37_40_85,Ss,Swimming pool tiling systems,1:N,B,score=0.375
238340,Tile and Terrazzo Contractors,produces,Ss_25_20_90_13,Ss,Clay plain tile cladding systems,1:N,B,score=0.333
238340,Tile and Terrazzo Contractors,produces,Ss_25_45_70_90,Ss,Tiling and mosaic render substrate systems,1:N,B,score=0.333
238340,Tile and Terrazzo Contractors,produces,Ss_25_45_88_90,Ss,Tiling and mosaic mortar substrate systems,1:N,B,score=0.333
238340,Tile and Terrazzo Contractors,produces,Ss_30_40_95_15,Ss,Ceramic slate roofing systems,1:N,B,score=0.333
238340,Tile and Terrazzo Contractors,uses,Pr_35_93_96_89,Pr,Terrazzo tile skirtings,1:N,A,score=0.667
238340,Tile and Terrazzo Contractors,uses,Pr_20_31_02_89,Pr,Tile adhesives,1:N,A,score=0.5
238340,Tile and Terrazzo Contractors,uses,Pr_25_71_14_15,Pr,Ceramic panels,1:N,A,score=0.5
238340,Tile and Terrazzo Contractors,uses,Pr_25_93_72_11,Pr,Ceramic slates,1:N,A,score=0.5
238340,Tile and Terrazzo Contractors,uses,Pr_35_90_50_88,Pr,Tile creasings,1:N,A,score=0.5
238340,Tile and Terrazzo Contractors,uses,Pr_35_93_96_13,Pr,Ceramic tile borders,1:N,A,score=0.5
238340,Tile and Terrazzo Contractors,uses,Pr_35_93_96_19,Pr,Ceramic tiles,1:N,A,score=0.5
238340,Tile and Terrazzo Contractors,uses,Pr_35_93_96_87,Pr,Tile matting,1:N,A,score=0.5
238340,Tile and Terrazzo Contractors,uses,Pr_35_93_96_92,Pr,Tile spacers,1:N,A,score=0.5
238340,Tile and Terrazzo Contractors,uses,Pr_40_20_96_15,Pr,Ceramic sinks,1:N,A,score=0.5
238340,Tile and Terrazzo Contractors,performs,Ac_10_40_88,Ac,Tiling,1:N,A,score=0.6
23835,Finish Carpentry Contractors,produces,Ss_20_70_65,Ss,Protective painting systems,1:N,A,score=0.5
23835,Finish Carpentry Contractors,produces,Ss_25_45_85,Ss,Sprayed coating systems,1:N,A,score=0.5
23835,Finish Carpentry Contractors,produces,Ss_32_46_65,Ss,Plaster-coating systems,1:N,A,score=0.5
23835,Finish Carpentry Contractors,produces,Ss_40_90_40_42,Ss,Intumescent coating systems,1:N,A,score=0.5
23835,Finish Carpentry Contractors,produces,Ss_40_90_60_55,Ss,Multicolour coating systems,1:N,A,score=0.5
23835,Finish Carpentry Contractors,produces,Ss_40_90_60_85,Ss,Special coating systems,1:N,A,score=0.5
23835,Finish Carpentry Contractors,produces,Ss_40_90_60_95,Ss,Waterborne paint systems,1:N,A,score=0.5
23835,Finish Carpentry Contractors,produces,Ss_40_90_65,Ss,Powder-coating systems,1:N,A,score=0.5
23835,Finish Carpentry Contractors,produces,Ss_25_45_70,Ss,Render and roughcast coating systems,1:N,B,score=0.444
23835,Finish Carpentry Contractors,produces,Ss_30_42_30,Ss,Floor paint systems,1:N,B,score=0.444
23835,Finish Carpentry Contractors,uses,Pr_15_31_04_60,Pr,Paint strippers,1:N,A,score=0.571
23835,Finish Carpentry Contractors,uses,Pr_35_31_64_32,Pr,Finish plasters,1:N,A,score=0.571
23835,Finish Carpentry Contractors,uses,Pr_35_31_66_55,Pr,Multicoloured finish basecoats,1:N,A,score=0.5
23835,Finish Carpentry Contractors,uses,Pr_35_31_66_65,Pr,Powder-coating primers,1:N,A,score=0.5
23835,Finish Carpentry Contractors,uses,Pr_35_31_66_71,Pr,Resin coating primers,1:N,A,score=0.5
23835,Finish Carpentry Contractors,uses,Pr_35_31_67_41,Pr,Insecticidal paint additives,1:N,A,score=0.5
23835,Finish Carpentry Contractors,uses,Pr_35_31_77_42,Pr,Intumescent coating sealers,1:N,A,score=0.5
23835,Finish Carpentry Contractors,uses,Pr_35_31,Pr,Formless covering and finish products,1:N,B,score=0.444
23835,Finish Carpentry Contractors,uses,Pr_35_31_22_55,Pr,Multicoloured finish spatter coatings,1:N,B,score=0.444
23835,Finish Carpentry Contractors,uses,Pr_35_31_68_55,Pr,Multicoloured finish glaze coats,1:N,B,score=0.444
23835,Finish Carpentry Contractors,performs,Ac_25_20_60,Ac,Painting,1:N,A,score=0.667
23835,Finish Carpentry Contractors,performs,Ac_10_40_60,Ac,Painting and decorating,1:N,A,score=0.571
23835,Finish Carpentry Contractors,performs,Ac_30_50_61,Ac,Paint spraying,1:N,A,score=0.571
23835,Finish Carpentry Contractors,performs,Ac_15_40_45,Ac,Lead paint surveying,1:N,A,score=0.5
238350,Finish Carpentry Contractors,produces,Ss_20_70_65,Ss,Protective painting systems,1:N,A,score=0.5
238350,Finish Carpentry Contractors,produces,Ss_25_45_85,Ss,Sprayed coating systems,1:N,A,score=0.5
238350,Finish Carpentry Contractors,produces,Ss_32_46_65,Ss,Plaster-coating systems,1:N,A,score=0.5
238350,Finish Carpentry Contractors,produces,Ss_40_90_40_42,Ss,Intumescent coating systems,1:N,A,score=0.5
238350,Finish Carpentry Contractors,produces,Ss_40_90_60_55,Ss,Multicolour coating systems,1:N,A,score=0.5
238350,Finish Carpentry Contractors,produces,Ss_40_90_60_85,Ss,Special coating systems,1:N,A,score=0.5
238350,Finish Carpentry Contractors,produces,Ss_40_90_60_95,Ss,Waterborne paint systems,1:N,A,score=0.5
238350,Finish Carpentry Contractors,produces,Ss_40_90_65,Ss,Powder-coating systems,1:N,A,score=0.5
238350,Finish Carpentry Contractors,produces,Ss_25_45_70,Ss,Render and roughcast coating systems,1:N,B,score=0.444
238350,Finish Carpentry Contractors,produces,Ss_30_42_30,Ss,Floor paint systems,1:N,B,score=0.444
238350,Finish Carpentry Contractors,uses,Pr_15_31_04_60,Pr,Paint strippers,1:N,A,score=0.571
238350,Finish Carpentry Contractors,uses,Pr_35_31_64_32,Pr,Finish plasters,1:N,A,score=0.571
238350,Finish Carpentry Contractors,uses,Pr_35_31_66_55,Pr,Multicoloured finish basecoats,1:N,A,score=0.5
238350,Finish Carpentry Contractors,uses,Pr_35_31_66_65,Pr,Powder-coating primers,1:N,A,score=0.5
238350,Finish Carpentry Contractors,uses,Pr_35_31_66_71,Pr,Resin coating primers,1:N,A,score=0.5
238350,Finish Carpentry Contractors,uses,Pr_35_31_67_41,Pr,Insecticidal paint additives,1:N,A,score=0.5
238350,Finish Carpentry Contractors,uses,Pr_35_31_77_42,Pr,Intumescent coating sealers,1:N,A,score=0.5
238350,Finish Carpentry Contractors,uses,Pr_35_31,Pr,Formless covering and finish products,1:N,B,score=0.444
238350,Finish Carpentry Contractors,uses,Pr_35_31_22_55,Pr,Multicoloured finish spatter coatings,1:N,B,score=0.444
238350,Finish Carpentry Contractors,uses,Pr_35_31_68_55,Pr,Multicoloured finish glaze coats,1:N,B,score=0.444
238350,Finish Carpentry Contractors,performs,Ac_25_20_60,Ac,Painting,1:N,A,score=0.667
238350,Finish Carpentry Contractors,performs,Ac_10_40_60,Ac,Painting and decorating,1:N,A,score=0.571
238350,Finish Carpentry Contractors,performs,Ac_30_50_61,Ac,Paint spraying,1:N,A,score=0.571
238350,Finish Carpentry Contractors,performs,Ac_15_40_45,Ac,Lead paint surveying,1:N,A,score=0.5
23839,Other Building Finishing Contractors,uses,Pr_25_57_10_09,Pr,Building papers,1:N,C,score=0.2
23839,Other Building Finishing Contractors,uses,Pr_35_31_65_30,Pr,Finishing compounds,1:N,C,score=0.2
23839,Other Building Finishing Contractors,performs,Ac_15_50_10,Ac,Building surveying,1:N,C,score=0.2
238390,Other Building Finishing Contractors,uses,Pr_25_57_10_09,Pr,Building papers,1:N,C,score=0.2
238390,Other Building Finishing Contractors,uses,Pr_35_31_65_30,Pr,Finishing compounds,1:N,C,score=0.2
238390,Other Building Finishing Contractors,performs,Ac_15_50_10,Ac,Building surveying,1:N,C,score=0.2
23891,Site Preparation Contractors,uses,Pr_40_30_30_32,Pr,Food preparation worktops,1:N,C,score=0.2
23891,Site Preparation Contractors,uses,Pr_40_50_21_32,Pr,Food preparation tables,1:N,C,score=0.2
23891,Site Preparation Contractors,uses,Pr_40_50_90_31,Pr,Food preparation trolleys,1:N,C,score=0.2
23891,Site Preparation Contractors,uses,Pr_40_70_65,Pr,Preparation catering equipment,1:N,C,score=0.2
23891,Site Preparation Contractors,performs,Ac_05_30_64,Ac,Planning preparation,1:N,C,score=0.25
23891,Site Preparation Contractors,performs,Ac_05_50_75,Ac,Starting on site,1:N,C,score=0.25
23891,Site Preparation Contractors,performs,Ac_10_30,Ac,Site clearance,1:N,C,score=0.25
23891,Site Preparation Contractors,performs,Ac_15_80,Ac,Site surveying,1:N,C,score=0.25
23891,Site Preparation Contractors,performs,Ac_35_60_30,Ac,Food preparation,1:N,C,score=0.25
23891,Site Preparation Contractors,performs,Ac_05_00_80,Ac,Strategic brief preparation,1:N,C,score=0.2
23891,Site Preparation Contractors,performs,Ac_05_10_15,Ac,Cost estimate preparation,1:N,C,score=0.2
23891,Site Preparation Contractors,performs,Ac_05_10_29,Ac,Feasibility study preparation,1:N,C,score=0.2
23891,Site Preparation Contractors,performs,Ac_05_10_61,Ac,Preliminary design preparation,1:N,C,score=0.2
23891,Site Preparation Contractors,performs,Ac_10,Ac,"Preparation, construction and repair",1:N,C,score=0.2
238910,Site Preparation Contractors,uses,Pr_40_30_30_32,Pr,Food preparation worktops,1:N,C,score=0.2
238910,Site Preparation Contractors,uses,Pr_40_50_21_32,Pr,Food preparation tables,1:N,C,score=0.2
238910,Site Preparation Contractors,uses,Pr_40_50_90_31,Pr,Food preparation trolleys,1:N,C,score=0.2
238910,Site Preparation Contractors,uses,Pr_40_70_65,Pr,Preparation catering equipment,1:N,C,score=0.2
238910,Site Preparation Contractors,performs,Ac_05_30_64,Ac,Planning preparation,1:N,C,score=0.25
238910,Site Preparation Contractors,performs,Ac_05_50_75,Ac,Starting on site,1:N,C,score=0.25
238910,Site Preparation Contractors,performs,Ac_10_30,Ac,Site clearance,1:N,C,score=0.25
238910,Site Preparation Contractors,performs,Ac_15_80,Ac,Site surveying,1:N,C,score=0.25
238910,Site Preparation Contractors,performs,Ac_35_60_30,Ac,Food preparation,1:N,C,score=0.25
238910,Site Preparation Contractors,performs,Ac_05_00_80,Ac,Strategic brief preparation,1:N,C,score=0.2
